Scraped_URL,Type,Price,Initial Amount,Monthly Installment,Remaining Installments,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Community Features,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Other Facilities
https://www.zameen.com/Property/faisal_town_f_18_faisal_town_phase_2_luxury_brand_new_house_for_sale_in_fazal_town_phase_2-53291229-20466-1.html,House,PKR1.6 Crore,,,,4,4 Marla,For Sale,4,1 month ago,"Faisal Town - F-18, Islamabad, Islamabad Capital","House for Sale in Fazal Town Phase 2, Old Airport Link Road, Rawalpindi (4 Marla) Details: 4 Bedrooms with attached bathrooms 2 TV lounges 2 Drawing/Dining rooms Electricity and gas installed Location Highlights: Near hospital, school, and mosque Easy access to public transport for Rawalpindi and Islamabad Peaceful and secure neighborhood","Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Waste Disposal","Bedrooms: 4, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi",,"Maintenance Staff, Security Staff, Facilities for Disabled"
https://www.zameen.com/Property/dha_defence_dha_defence_phase_1_spacious_1_kanal_house_with_extra_land_ideal_for_luxury_living-53292206-376-1.html,House,PKR5.5 Crore,,,,6,1.4 Kanal,For Sale,9,2 weeks ago,"DHA Defence, Islamabad, Islamabad Capital","1 kanal and 8 Marla Grey Structure 1 Kanal + Extra Land Enjoy a wide open layout with additional outdoor space for a garden, sitting area, or future expansion. 9 Spacious Rooms Including bedrooms, drawing room, TV lounge, and guest suite. Modern Kitchen Equipped with quality fittings and generous storage. Attached Bathrooms Contemporary design with premium fixtures. Beautiful Lawn & Extra Land Perfect for gatherings, play area, or landscaping. Wide Car Porch Easily accommodates multiple vehicles. Solid Construction Built with high-quality materials ensuring durability and longevity. Prime Location Peaceful neighborhood with easy access to main roads, schools, and commercial areas. This property offers the luxury of space, modern architecture, and a serene environment, making it an excellent choice for families who value comfort and privacy.","Built in year: 2025, Parking Spaces: 4, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Other Main Features, Furnished","Bedrooms: 2, Bathrooms: 3, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/islamabad_f-6_f-6_prime_location_house_for_sale_reasonable_price-51391714-164-1.html,House,PKR23 Crore,,,,5,17.8 Marla,For Sale,5,2 days ago,"F-6, Islamabad, Islamabad Capital","Uk Property Advisors and offer a very beautifully built house on very prime location facing the majestic Margalla hills for /sale in Islamabad 5 bedrooms with attached washrooms, 1 kitchens, T. V lounges, Drawing room, Dining room, Beautiful lawn and terrace, Servant rooms, Multiple car parkings, Installed air conditioners, central heating system Water bore. We have multiple options available for sale and rent in sectors F-6, F-7, F-8, E-7, G-6(3) F-10, F-11. For further details please contact us.","Built in year: 2010, Parking Spaces: 5, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 5, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/islamabad_khanna_pul_fresh_double-story_house_for_sale_in_the_heart_of_islamabad_gas_water_electricity_available-53347980-9020-1.html,House,PKR45 Lakh,,,,4,2 Marla,For Sale,4,1 week ago,"Khanna Pul, Islamabad, Islamabad Capital","Beautiful fresh house for sale in Madina town near rehman enclave Khanna pul islamabad 4 Beds room With attach wash rooms Drawing Room, 1 kithcen Total Marble, Selling and Tiles Rent value : 30 thoushand Just 1 Mint walk from Main road 5 Mint Walk From Rawal Genral Hospital 5 Mint Distance From Blue area , Faizabad, zero point. Gas, Water, and Electricity facilities are available Very peaceful and Secure Area for living",,,"Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/islamabad_g-13_14_marla_classical_design_brand_new_beautiful_house_for_sale_in_g-13_islamabad-53216711-330-1.html,House,PKR10.7 Crore,,,,6,14 Marla,For Sale,6,2 weeks ago,"G-13, Islamabad, Islamabad Capital","14 Marla (40x80) Classical Design Brand New House for Sale in G-13 Islamabad Discover a beautifully designed brand new double unit house located in one of Islamabads most prime sectors G-13. This 14 Marla (40x80) masterpiece features a classical elevation, premium finishes, and an ideal layout perfect for two families or a luxurious single-family living experience. Property Features: Size: 14 Marla (40x80) Brand New Classical Design 6 Spacious Bedrooms with attached modern bathrooms 2 Stylish Kitchens with high-quality fittings 2 Drawing/Dining Rooms 2 TV Lounges for comfortable family living Servant Quarter with attached bath Car Porch for 3 to 4 cars Solid construction with imported fixtures and woodwork Location Highlights: Prime location in G-13 Islamabad Close to Kashmir Highway, Jogging Track, Main Double Road, Park, Market, and Masjid Wide streets and peaceful neighborhood Ideal for living or investment Demand: Rs. 10.7 Crore (Negotiable) For More Details & Visit: Property Empire G-13/2 Mughal Market, Islamabad Contact: View Contact Detail","Built in year: 2025, Parking Spaces: 4, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features","Bedrooms: 6, Bathrooms: 7, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/islamabad_g-13_30x60_brand_new_house_for_sale_in_g-13_islamabad-52894867-330-1.html,House,PKR6.4 Crore,,,,6,7 Marla,For Sale,6,2 weeks ago,"G-13, Islamabad, Islamabad Capital","7 Marla Brand New double story House for Sale in G-13/2 Islamabad Discover this brand new 7 Marla double units house located in the prime sector of G-13 Islamabad. This beautifully designed double unit house offers 6 spacious bedrooms with attached modern bathrooms, ensuring maximum comfort for your family. Key Features: 6 Bedrooms with attached baths Double unit layout ideal for two families or rental income Gas meter Not installed yet Designer finishing with premium woodwork and modern fittings Wide TV lounges on each floor Modern kitchen on each floor Spacious drawing area Car parking space for 2 cars Terrace with a beautiful view Solid construction and elegant elevation Located in a developed and secure neighborhood, this house offers easy access to schools, parks, markets, and the Kashmir highway making it an ideal choice for families seeking comfort and convenience. Very close to hill park And Asian mall cash and carry Demand: 6 Crore 40 Lac (Negotiable) Dont miss the opportunity to own this beautiful home in a prime location. Contact now to schedule a visit and make this house yours!","Built in year: 2025, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 6, Bathrooms: 6, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom",,,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_ultra_modern_house_for_sale_at_peak_location_in_dha-2-52023896-339-1.html,House,PKR12.45 Crore,,,,7,1 Kanal,For Sale,5,1 day ago,"DHA Defence, Islamabad, Islamabad Capital","Don't Wait! Contact us today to schedule a viewing and make this incredible Property as yours! All Our Property Listings Are Direct From Owners. . We Provide Best Investment Advice To Our Esteemed Clients, With The Current Market Trends, Analysis, Research And Benchmarks. Please Call or Whats-app For Buying Profitable Property. Price: 120 Million Pkr Approximately *Key Features:* -Single Unit House - 5 Spacious Bedrooms, each with an attached washroom for ultimate privacy - Elegant Drawing room for entertaining guests - 1 Powder washroom - 2 Futile Company Kitchens Along With Chefs Kitchen - 2 Spacious Car Parking Garage, Ensuring secure and Ample parking - Full Height wardrobes with imported fixtures - Cozy servant quarter complete with all necessities - Fire Alarm, CCTV Cameras are also installed *Additional Highlights:* - 24/7 DHA Security, Secure and gated community - Expansive open terrace, ideal for soaking up sunlight and enjoying breathtaking views - Bright and airy interiors, flooded with natural light - High-quality finishes and fittings throughout - Prime location, close to all amenities and services - A true gem for those seeking comfort, style, and functionality! Close Proximity to Schools, Hospitals, All Banks Hub, and Shopping Centers Mosque Community Parks Food Courts Gold Class Theatre Easy access to main roads Investors Alert! This property is also a smart investment option, as the area is in high demand and appreciating rapidly. The main attraction is the incredibly reasonable price! Don't miss this opportunity to own a luxurious home in a prime location at a fraction of the cost.","Built in year: 2024, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 5, Bathrooms: 6, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service","Maintenance Staff, Security Staff, Facilities for Disabled"
https://www.zameen.com/Property/d_12_d-12_1_d-12_1_5_5_marla_new_house_for_sale_investor_price-53355261-3154-1.html,House,PKR5.4 Crore,,,,5,5.6 Marla,For Sale,5,1 week ago,"D-12, Islamabad, Islamabad Capital","Details: D-12/1 Size 25*50.5. 5 Marla Price 5.40 Cr Investor Rate Accommodations and Facilities: 5 Beds with Attached Baths 2 TV Lounge 2 kitchen Servant Quarter Car Parking Electric Meters Water Boring Solid Construction, Best Quality windows, Wooden Doors, Stylish Roof Selling, Best Sanitary work etc Top location , VIP Area, Near Family Park, Markaz, Masjid, Service Road and many more. Neat and Clean Environment. Best Option for Living For More Information, Please Contact. Note: Our Special Sectors: D-12, E-12, E-11 and C-14,15,16 We are Dealing in all types of Properties. Residential/Commercial in all CDA Sectors THANKS To Connecting Us","Built in year: 2024, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features","Bedrooms: 5, Bathrooms: 5, Servant Quarters, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Lawn or Garden, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/f_8_f-8_3_house_for_sale_at_prime_location-53280935-3316-1.html,House,PKR32 Crore,,,,6,1.3 Kanal,For Sale,5,5 days ago,"F-8, Islamabad, Islamabad Capital",F8/3 House For Sale Measuring 60x100 666 Sq Yards. Excellent Location 5 Bedrooms Attached Bath D/D Lounge Huge Parking.,"Built in year: 2025, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 7, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/kashmir_highway_eighteen_1-bedroom_luxury_apartment_with_margalla_hills_view_eighteen_islamabad-53235448-12602-1.html,Flat,PKR2.89 Crore,,,,2,3.4 Marla,For Sale,1,2 weeks ago,"Kashmir Highway, Islamabad, Islamabad Capital","Experience refined living in this 1-bedroom apartment located in the prestigious Eighteen Islamabad. Designed for comfort and elegance, this residence combines contemporary architecture with premium finishes, offering a perfect space for individuals or couples seeking luxury and convenience. Key Features: Spacious bedroom with built-in wardrobes and en-suite bathroom Bright living and dining area with modern interiors Fully equipped kitchen with high-end fittings and appliances Private balcony offering serene community or golf course views Secure, gated environment with dedicated parking Ready-to-move-in condition Community Amenities: 18-hole championship golf course and exclusive clubhouse Fine dining restaurants, cafs, and retail outlets within the community Health and fitness centers, swimming pools, and wellness facilities Landscaped parks and walking trails 24/7 security and maintenance services Prime location with easy access to Islamabad International Airport and city center This 1-bedroom apartment is an ideal choice for professionals, frequent travelers, or investors looking for a high-return property in one of Islamabads most prestigious developments.","Built in year: 2025, Parking Spaces: 4, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Other Main Features","Bedrooms: 1, Bathrooms: 2, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities",Other Healthcare and Recreation Facilities,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",
https://www.zameen.com/Property/islamabad_b-17_modern_1-bed_apartment_in_prime_location-53210586-616-1.html,Flat,PKR71 Lakh,PKR21.3 Lakh,PKR1.24 Lakh,40 Months,1,2.3 Marla,For Sale,1,4 weeks ago,"B-17, Islamabad, Islamabad Capital","1-Bed Apartment for Sale B-17 Islamabad A well-designed 1-bed apartment is available for sale in the prime location of B-17 Multi Gardens. Perfect for individuals, small families, or investors looking for a property with strong rental potential. Layout: Bedroom, lounge, kitchen, and attached bath Modern Interiors: Stylish finishing with quality fittings Secure Living: 24/7 security in a gated and well-maintained project Convenient Location: Near markets, schools, hospitals, and masjid Strong Investment Value: High demand with excellent rental and resale returns Easy Connectivity: Direct access to GT Road, Motorway, and only minutes from Islamabad Location: B-17 Multi Gardens, Islamabad Contact Now for price details and to arrange a visit!","Built in year: 2024, Parking Spaces: 4, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Service Elevators in Building, Other Main Features, Furnished","Bedrooms: 6, Bathrooms: 7, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/islamabad_g-13_10_marla_brans_new_house_available_for_sale-53320943-330-1.html,House,PKR8.5 Crore,,,,6,10 Marla,For Sale,7,3 weeks ago,"G-13, Islamabad, Islamabad Capital","Excellent Location Spacious House For Sale In G13 islamabad Very prime location Near To Park and Masjid market schools and Colleges 10 Marla Beautiful House 3570 House for Sale in G-13 Islamabad A beautifully built house available for sale in the peaceful and well-developed area of G-13 Islamabad. This home offers style, comfort, and quality construction ideal for modern family living. Property Details Size: 3570 (10 Marla ) 7 Bedrooms with attached bathrooms 2 Modern kitchens with elegant fittings Drawing room, dining area, and TV lounge Spacious car Porch 2 cars Solid construction and stylish interior work Near mosque, park, school, and main road Excellent location with all facilities nearby Front Elevation Outclass Interior Very Good class and Modren Features available Paint freshly Out Class Finishing House This property is perfect for families looking for a secure and comfortable lifestyle in one of Islamabad prime sectors Location: G-13, Islamabad Price: Reasonable Serious buyers may contact","Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 7, Bathrooms: 7, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/f_7_f-7_3_an_excellent_new_house_1244_sqyrds_f-7_3_is_available_for_sale-53355689-3309-1.html,House,PKR78 Crore,,,,6,2.5 Kanal,For Sale,8,2 weeks ago,"F-7, Islamabad, Islamabad Capital","Details: 1. Size 80 x 140 : 1244 sqyrds. 2. Sunfacing. 3. Dead End Corner. 4. Heighted location 5. Additional Land attached more than 1 kanals. 6. Convienient approach from Margla Road. 7. Accomodation; It's a designer house built by a known builder. The house has 8 bed rooms in total. Basement has independent gate and drive way, outdoor and indoors parking slots. It has two bed rooms, lounge+D+D. Ground floor has separate gate, spacious car porch, Lush green. lawn, two bed rooms, study, lounge, powder room. Upper floor has 4 bed rooms, lounge, small kitchen. terrace. The house has a spacious mummty and the flat roof with magnificent Margla View. 8. Rented to foreigners @ 30 Lacs per month Approx. 9. Single owner. 10. Price 78 Crs.","Built in year: 2005, Parking Spaces: 10, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 3, Other Main Features, Furnished","Bedrooms: 8, Bathrooms: 9, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Security Staff, Other Facilities"
https://www.zameen.com/Property/islamabad_g-9_apartment_available_for_sale_on_installments-53353898-171-1.html,Flat,PKR1.2 Crore,,,,2,3.6 Marla,For Sale,2,1 week ago,"G-9, Islamabad, Islamabad Capital","Note : Sample Images Attached 1 Bed , 2 Bed , 3 Bed Furnished And Unfurnished Apartment Available For Sale In G-11, F-11 , E-11 Good Rental Values Contact Us For Further Details.","Built in year, Parking Spaces, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Service Elevators in Building, Other Main Features, Furnished","Bedrooms, Bathrooms, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities"
https://www.zameen.com/Property/g_11_g-11_markaz_one_bed_flat_suite_for_sale_main_g11_markaz_isb-53296209-3334-1.html,Flat,PKR1.44 Crore,,,,1,1.3 Marla,For Sale,1,1 day ago,"G-11, Islamabad, Islamabad Capital","Rent: 110,000 Just Buy and Enjoy Your Marriott Hotel Suite Rent from 1st Day. Corner Suite Investor Rate CDA approved Just Buy and Enjoy Your Rent. Best time to invest in Marriott International Hotel MORE OPTIONS AVAILABLE TILL 20 CRORES.","Built in year: 2021, Parking Spaces, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor: 5, Floors in Building: 11, Elevators, Service Elevators in Building, Other Main Features, Furnished",,,,,"Nearby Schools, Nearby Restaurants","Security Staff, Other Facilities"
