Scraped_URL,Real Location,Type,Price,Bath(s),Area,Purpose,Bedroom(s),Added,Location,Description,Amenities: Main Features,Amenities: Rooms,Amenities: Business and Communication,Amenities: Healthcare Recreational,Amenities: Nearby Locations and Other Facilities,Amenities: Community Features,Amenities: Other Facilities,Initial Amount,Monthly Installment,Remaining Installments
https://www.zameen.com/Property/islamabad_diplomatic_enclave_2_bed_apartment_for_sell_in_diplomatic_enclave-53330722-429-1.html,"Diplomatic Enclave, Islamabad",Flat,PKR6 Crore,2,7.6 Marla,For Sale,2,1 week ago,"Diplomatic Enclave, Islamabad, Islamabad Capital",2 Modern & Spacious Bedroom | 2 Modern Bathroom | Beautiful Kitchen | l Drawing Dinning | Modern + luxury TV Lounge | Beautiful Huge Lawn |,"Built in year: 2023, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Flooring, Electricity Backup, Waste Disposal, Elevators: 1, Service Elevators in Building, Furnished","Bedrooms: 2, Bathrooms: 2, Drawing Room, Dining Room, Kitchens: 1, Study Room, Store Rooms: 1, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Kids Play Area, Community Centre","Maintenance Staff, Security Staff, Other Facilities",,,
https://www.zameen.com/Property/f_8_the_centaurus_get_in_touch_now_to_buy_a_2019_square_feet_flat_in_the_centaurus-52760280-8349-1.html,"The Centaurus, F-8",Flat,PKR9 Crore,3,9 Marla,For Sale,2,4 weeks ago,"F-8, Islamabad, Islamabad Capital",Centaurus Islamabad 2 Bed + Study Room Apartment Size: 2019 Sqft Demand: 9 Crore PKR Serious buyers may contact.,"Built in year: 2020, Parking Spaces: 1, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Elevators: 3, Service Elevators in Building, Other Main Features, Furnished","Bedrooms: 2, Bathrooms: 3, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Communal/Shared Kitchen, Facilities for Disabled, Pets Allowed, Other Facilities",,,
https://www.zameen.com/Property/f_10_sukh_chayn_residence_brand_new_3_bed_apartment_available_for_sale_in_the_heart_of_islamabad_all_facilities_available-53000336-13589-1.html,"Sukh Chayn Residence, F-10",Flat,PKR8.9 Crore,3,9 Marla,For Sale,3,3 days ago,"F-10, Islamabad, Islamabad Capital","Best opportunity for investment. . . . Brand New 3bed apartment Available for Sale in the Heart of Islamabad, all Facilities Available. . . .","Built in year: 2025, Parking Spaces: 1, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors in Building: 12, Elevators: 3, Service Elevators in Building, Other Main Features","Bedrooms: 3, Bathrooms: 3, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Communal/Shared Kitchen, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_g-13_50_90_1_kanal_brand_new_house_for_sale_in_g-13-53351166-330-1.html,"G-13, Islamabad",House,PKR15.2 Crore,7,1 Kanal,For Sale,6,4 months ago,"G-13, Islamabad, Islamabad Capital",Best location house American architecture inside Modern front eleviation Wide street Mahagny wood is used Imported tiles and fittings Concealed fittings 6 bed with attach baths 2drawing rooms 2 kitchen 2 kitchennet Mummty 3cars parking Lush lawn Home appliances are also installed in kitchen For more details contact on given number,"Built in year: 2025, Flooring, Electricity Backup","Bedrooms: 2, Bathrooms: 2, Drawing Room, Dining Room, Kitchens: 1","Broadband Internet Access, Satellite or Cable TV Ready, Intercom",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Gym, First Aid or Medical Centre, Mosque","Security Staff, Other Facilities",,,
https://www.zameen.com/Property/islamabad_f-8_good_livable_house_is_for_sale_in_f-8-52846023-166-1.html,"F-8, Islamabad",House,PKR64.5 Crore,7,4 Kanal,For Sale,11,3 days ago,"F-8, Islamabad, Islamabad Capital","Attached Images Are for Reference Purpose Only Chohan HAY Estate Offers: - Good Livable House - 4 Kanal (2000 Sqyds) - 100x180 Dimensions - Double Story House - CDA Transfer - Bedrooms with Modern Attached Bathrooms - Drawing, Dining, and TV Lounge - Huge Size Lawn - Naturally Bright & Airy Interior - Servant Quarters - Huge Car Parking - Highly Secure Living Environment - Excellent Opportunity for Renovation or New Construction - Dont Waste Your Time, Just Grab This Prime Investment Opportunity For more information and additional options, kindly contact the mentioned numbers or visit Chohan HAY Estate.","Parking Spaces, Flooring, Floors, Other Main Features","Bedrooms, Bathrooms, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Powder Room, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre","Maintenance Staff, Security Staff, Other Facilities",,,
https://www.zameen.com/Property/islamabad_f-8_666_sq_yard_with_extra_land_old_house_is_for_sale-52651658-166-1.html,"F-8, Islamabad",House,PKR42 Crore,6,1.3 Kanal,For Sale,5,5 months ago,"F-8, Islamabad, Islamabad Capital","Attached Images Are Just for Reference Purpose Only Chohan HAY Estate Offers: - 666 SQYD - Extra Land - Demolishable House - Valuable Plot for New Construction - Great Opportunity for Custom-built Home or Investment - Create a Lush, Custom Designed Lawn or Garden in Extra Land - Dont Waste Your Time, just grab this Fantastic Opportunity For more information and Additional options, kindly contact at mentioned numbers or visit CHOHAN HAY ESTATE","Parking Spaces, Double Glazed Windows, Flooring, Electricity Backup, Waste Disposal",,"Broadband Internet Access, Satellite or Cable TV Ready",Lawn or Garden,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",Mosque,,,,
https://www.zameen.com/Property/islamabad_f-8_666_sq_yard_new_house_is_for_sale-52651652-166-1.html,"F-8, Islamabad",House,PKR42 Crore,6,1.3 Kanal,For Sale,5,5 months ago,"F-8, Islamabad, Islamabad Capital","Attached images are just for reference purpose only. Chohan HAY Estate Offers: - F-8/3 House - New Home - Drawing Dining and TV Lounge - Kitchen - Lawn - Servant Quarters - Parking Space - Dream Location - Wide Street - Great Opportunity - Dont Waste Your Time, Just Grab this Fantastic Opportunity For more information and additional options, kindly contact at mentioned numbers or visit CHOHAN HAY ESTATE","Parking Spaces, Double Glazed Windows, Waste Disposal, Floors","Bedrooms, Bathrooms, Servant Quarters, Drawing Room, Dining Room, Kitchens, Prayer Room, Powder Room, Store Rooms, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom",Lawn or Garden,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",,,,,
https://www.zameen.com/Property/islamabad_f-8_666_sq_yard_prime_location_old_house_is_for_sale-52651641-166-1.html,"F-8, Islamabad",House,PKR33 Crore,6,1.3 Kanal,For Sale,5,5 months ago,"F-8, Islamabad, Islamabad Capital","Attached Images Are Just for Reference Purpose Only Chohan HAY Estate Offers: - 666 SQYD - Prime Location - F-8/3 - Demolish able House - Perfect Plot for New Construction - Great Opportunity for Custom-built Home or Investment - Easy Access from Margalla Road - CDA Transfer - Dont Waste Your Time, just grab this Fantastic Opportunity For more information and additional options, kindly contact at mentioned numbers or visit CHOHAN HAY ESTATE","Built in year: 2023, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 1, Other Main Features","Bedrooms: 3, Bathrooms: 3, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Other Business and Communication Facilities",Lawn or Garden,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places",,"Maintenance Staff, Security Staff, Other Facilities",,,
https://www.zameen.com/Property/islamabad_f-8_livable_house_is_for_sale_in_prime_location-52651601-166-1.html,"F-8, Islamabad",House,PKR30 Crore,6,1.2 Kanal,For Sale,5,1 month ago,"F-8, Islamabad, Islamabad Capital","Chohan HAY Estate Offers: - Livable House - Drawing Dining and TV Lounge - Kitchen - Lawn - Servant Quarters - Parking Space - Dream Location - Investor Rate - Dont Waste Your Time, Just Grab this Fantastic Opportunity For more information and additional options, kindly contact at mentioned numbers or visit CHOHAN HAY ESTATE","Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Waste Disposal, Floors","Bedrooms, Bathrooms, Servant Quarters, Drawing Room, Dining Room, Kitchens, Study Room, Prayer Room, Powder Room, Gym, Store Rooms, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities",,,,
https://www.zameen.com/Property/islamabad_karakoram_diplomatic_enclave_3_bed_rooms_karakoram_luxury_apartment_for_sale-46695999-9063-1.html,"Karakoram Diplomatic Enclave, Islamabad",Flat,PKR13.5 Crore,4,11.8 Marla,For Sale,3,3 months ago,"Karakoram Diplomatic Enclave, Islamabad, Islamabad Capital","Karakoram 3 bed rooms apartment with covered area of 2660 sq ft, luxurious apartment two side corner, 2 apartments of 3 bed rooms are available for sale. please call For those of you who are interested, Karakoram Diplomatic Enclave is offering a lucrative opportunity of investment. The right property for sale is just a click away, so take action today. Karakoram Diplomatic Enclave is developing at a fast pace and this property is located at an ideal spot in Karakoram Diplomatic Enclave. This 2660 Square Feet Flat suits savvy investors and genuine buyers alike. The asking price is set reasonably at Rs. 115000000. Are you in search of a Flat in Karakoram Diplomatic Enclave in Karakoram Diplomatic Enclave that's priced reasonably? If yes, you have landing on the right page. What more we can say about it is given below. Easy broadband and internet access to make the world your oyster. A lounging area or sitting room is also included in the Flat so you can relax after long day of work. You don't have to worry about the temperatures in summers while hosting your guests as the Flat has central air conditioning. A drawing room like this is a must for you if you like entertaining. The furnished Flat offers comfortable living. You can pray peacefully in a spacious prayer room that is part of the Flat. The building has a service elevator that you can use to transport your luggage conveniently to your floor. Our representative will get in touch with you quickly after you request a meeting.","Built in year: 2018, Parking Spaces: 01, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor: 01, Floors in Building: 11, Elevators: 10, Service Elevators in Building, Other Main Features, Furnished","Bedrooms: 3, Bathrooms: 4, Servant Quarters: 01, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, Other Business and Communication Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/soan_garden_soan_garden_-_block_e_1_kanal_brand_new_double_unit_house_for_sale_7_bedrooms_near_to_imarat_mall-52972391-3495-1.html,"Soan Garden - Block E, Soan Garden",House,PKR7.5 Crore,7,1 Kanal,For Sale,7,20 minutes ago,"Soan Garden, Islamabad, Islamabad Capital","1 KANAL BRAND NEW DOUBLE STORY HOUSE FOR SALE 2 KM DISTANCE TO EXPRESS WAY CARPET STREET E BLOCK 53x85 DIMENSION 6 BEDROOM ATTACHED BATHROOM 2 TV LOUNGE 2 DRAWING AND DINING ROOM WITH BATH 2 KITCHEN WITH SERVICE ROOM SARVENT WITH BATH 2 STORE ROOM 2 SEPARATE WATER TANK OVERHEAD & UNDERGROUND WITHOUT GAS 2 ELECTRIC METER NEAR TO MASJID, HIGHWAY, MARKET DEMAND 7.50","Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 6, Bathrooms: 8, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/f_11_f-11_3_beautiful_4_bed_double_unit_house_available_for_sale_ideal_location_50_feet_street_f-11_3-51998789-3284-1.html,"F-11/3, F-11",House,PKR9.9 Crore,5,10 Marla,For Sale,4,3 days ago,"F-11, Islamabad, Islamabad Capital",Beautiful House Available For Sale Ideal Location F-11/3 >>>Property Features <<< 4 Bedroom Attached Bathrooms 2 Other Room On Top Roof 2 Drawing Dining 2 Tv Lounge 2 Kitchen Store Room Servant Room Marble Flooring 2 Car Parking Nearby Play Ground & Park Market And Masjid Margalla Facing CDA Transfer Contact Us For Details More Options Are Available,"Built in year: 2024, Parking Spaces: 2, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 4, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/e_11_e-11_3_1_kanal_beautiful_6bed_house_available_for_sale_ideal_location_e-11-52907576-3238-1.html,"E-11/3, E-11",House,PKR13 Crore,6,1 Kanal,For Sale,6,3 days ago,"E-11, Islamabad, Islamabad Capital",Beautiful 6Bed House With Maintain Green Lawn Ideal Location E-11 >>>Property Features<<< 6Bed Attached Bathroom Study Room Drawing Dining Powder Room 2 Tv Lounge 2 Kitchen Store Room Terrace laundry Area 2 Servants Room Marble & Tile Flooring 3 Car Parking Water Boring Contact Us For Information More Options Are Available,"Built in year: 2014, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 6, Bathrooms: 6, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_top_city_1_3_bed_apartment_in_easy_instalments-49976513-1383-1.html,"Top City 1, Islamabad",Flat,PKR1.45 Crore,3,6.4 Marla,For Sale,3,2 days ago,"Top City 1, Islamabad, Islamabad Capital","3 Bed Apartment in Easy Installments Apartment Available in a Project at Prime Location i. e Top city, Islamabad. Apartment is 3 Bed with attach bath, lounge. Size 1600sqft Down Payment = 36Lacs (BOOKING+CONFIRMATION+ALLOCATION) Remaining Amount in 54 monthly Installments. on Finishing = 8.6Lacs on Possessor = 8.6 lacs 1 bed and 2 bed options also available in installments in same project. Serious clients, feel free to contact","Built in year: 2023, Parking Spaces: 1, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor, Floors in Building, Elevators: 1, Service Elevators in Building, Other Main Features, Furnished","Bedrooms: 3, Bathrooms: 3, Servant Quarters, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Business Center or Media Room in Building, Conference Room in Building, Intercom, ATM Machines, Other Business and Communication Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Communal/Shared Kitchen, Facilities for Disabled, Pets Allowed, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_phase_1_dha_phase_1_-_sector_f_brand_new_3_bedroom_corner_1st_floor_apartment_for_sale_dha_1_sector_f_spacious_rawalpindi-52189897-8226-1.html,"DHA Phase 1 - Sector F, DHA Defence Phase 1",Flat,PKR2.6 Crore,4,9.8 Marla,For Sale,3,7 hours ago,"DHA Defence, Islamabad, Islamabad Capital",brand new 3 bedroom corner apartment for sale good ROI GOOD RENTAL 1st floor corner apartment business bay bahria expressway DHA transfer separate servant with all amenities price negotiable.,"Built in year: 2024, Parking Spaces: 2, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor: 1, Floors in Building: 3, Elevators: 2, Service Elevators in Building, Other Main Features, Furnished","Bedrooms: 3, Bathrooms: 4, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, ATM Machines, Other Business and Communication Facilities","Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Laundry or Dry Cleaning Facility, Facilities for Disabled, Pets Allowed, Other Facilities",,,
https://www.zameen.com/Property/islamabad_g-11_8_marla_beautiful_house_for_sale_in_sector_g-11_islamabad-52783070-168-1.html,"G-11, Islamabad",House,PKR6.3 Crore,5,8 Marla,For Sale,5,4 days ago,"G-11, Islamabad, Islamabad Capital",LUXURY HOUSE FOR SALE G-11/1 ISLAMABAD 30x60 | Double Storey | Front Open Solid & Spacious Construction 5 Master Bedrooms (All Attached Baths) Elegant Drawing & Dining Room 2 Large TV Lounges 2 Modern Kitchens 2 Car Parking Complete Marble Flooring Front Open Proper Ventilation Near Family Park Peaceful & Prime Location Ideal for Family Living Best Option for Investment Ready to Move No Work Required Serious Buyers Contact on WhatsApp:,"Built in year: 2020, Parking Spaces, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2","Bedrooms: 5, Bathrooms: 5, Servant Quarters: 1, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_2_one_kanal_brand_new_luxurious_designer_house_with_swimming_pool-53157757-339-1.html,"DHA Defence Phase 2, DHA Defence",House,PKR14.9 Crore,6,1 Kanal,For Sale,6,2 weeks ago,"DHA Defence, Islamabad, Islamabad Capital",Dha2 one kanal Brand new Luxurious DESIGNER House with SWIMMING POOL Prime LOCATION OF DHA2,"Built in year: 2025, Parking Spaces: 3, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floors: 2, Other Main Features, Furnished","Bedrooms: 6, Bathrooms: 8, Servant Quarters: 2, Drawing Room, Dining Room, Kitchens: 2, Study Room, Prayer Room, Powder Room, Gym, Store Rooms: 2, Steam Room, Lounge or Sitting Room, Laundry Room, Other Rooms","Broadband Internet Access, Satellite or Cable TV Ready, Intercom, Other Business and Communication Facilities","Lawn or Garden, Swimming Pool, Sauna, Jacuzzi, Other Healthcare and Recreation Facilities","Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, Community Swimming Pool, Community Gym, First Aid or Medical Centre, Day Care Centre, Kids Play Area, Barbeque Area, Mosque, Community Centre, Other Community Facilities","Maintenance Staff, Security Staff, Facilities for Disabled, Other Facilities",,,
https://www.zameen.com/Property/islamabad_e-11_2_two_bed_three_baths_tvl_unfurnished_available_reasonable_price-53337378-329-1.html,"E-11, Islamabad",Flat,PKR1.55 Crore,3,5.6 Marla,For Sale,2,4 months ago,"E-11, Islamabad, Islamabad Capital","*Modern 2 Bed, 3 Bath Apartment for Sale in a Brand-New Building. Features include TV Lounge, Open Kitchen, and Quality Finishes. Ideal for Comfortable Living or Investment. * Very Good Rental Income Brand New Building 24 Hour Security Maintenance Staff 2 Lifts Family Envoirnment Building Mosque Near Park and Ground very Near To F. 11 Markz Feel Free For to Call For More More Details and Information","Built in year: 2023, Parking Spaces: 1, Lobby in Building, Double Glazed Windows, Central Air Conditioning, Central Heating, Flooring, Electricity Backup, Waste Disposal, Floor: 1, Floors in Building: 11, Elevators: 2, Service Elevators in Building","Bedrooms: 2, Bathrooms: 3, Drawing Room, Dining Room, Kitchens: 1, Study Room, Prayer Room, Powder Room, Store Rooms: 1, Steam Room, Lounge or Sitting Room, Laundry Room","Broadband Internet Access, Satellite or Cable TV Ready, Conference Room in Building, Intercom",,"Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Nearby Restaurants, Distance From Airport (kms), Nearby Public Transport Service, Other Nearby Places","Community Lawn or Garden, First Aid or Medical Centre, Kids Play Area, Barbeque Area, Mosque",,,,
